X,Y,OBJECTID,METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE
765264.207590133,2952098.90511473,6484,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.096419,42.348002,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765245.55736497,2952098.45235972,6485,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.096488,42.348001,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765226.904843226,2952098.36410531,6486,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.096557,42.348001,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765208.252649561,2952098.27617897,6487,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.096626,42.348001,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765189.600455895,2952098.18792456,6488,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.096695,42.348001,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765170.950230718,2952097.73516956,6489,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.096764,42.348,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765152.298037052,2952097.64691514,6490,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.096833,42.348,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765133.645843387,2952097.55898881,6491,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.096902,42.348,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765115.238071799,2952102.93824315,6492,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.09697,42.348015,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765097.894274473,2952111.96709648,6493,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.097034,42.34804,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765080.817536965,2952121.72593522,6494,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.097097,42.348067,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765063.744408384,2952130.75610089,6495,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.09716,42.348092,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765046.123708725,2952141.24131614,6496,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.097225,42.348121,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765157.844941974,2952353.86589089,6497,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BROO,COMMONWEALTH AV,1,,-71.096808,42.348703,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,824,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765181.629671305,2952354.70709656,6498,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BROO,COMMONWEALTH AV,1,,-71.09672,42.348705,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765205.414072558,2952355.54830223,6499,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BROO,COMMONWEALTH AV,1,,-71.096632,42.348707,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765229.200442299,2952356.02533539,6500,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BROO,COMMONWEALTH AV,1,,-71.096544,42.348708,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765252.985171631,2952356.86686914,6501,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BROO,COMMONWEALTH AV,1,,-71.096456,42.34871,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765276.769572884,2952357.70807481,6502,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BROO,COMMONWEALTH AV,1,,-71.096368,42.348712,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,825,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765300.554302216,2952358.54960856,6503,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BROO,COMMONWEALTH AV,1,,-71.09628,42.348714,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765324.070331305,2952359.0253294,6504,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BROO,COMMONWEALTH AV,1,,-71.096193,42.348715,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765347.855060637,2952359.86686315,6505,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BROO,COMMONWEALTH AV,1,,-71.096105,42.348717,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765371.63946189,2952360.7083969,6506,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BROO,COMMONWEALTH AV,1,,-71.096017,42.348719,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765395.424191222,2952361.54993065,6507,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BROO,COMMONWEALTH AV,1,,-71.095929,42.348721,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765419.210560977,2952362.02696382,6508,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BROO,COMMONWEALTH AV,1,,-71.095841,42.348722,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765442.994962215,2952362.86849757,6509,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BROO,COMMONWEALTH AV,1,,-71.095753,42.348724,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765466.779691547,2952363.71003132,6510,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BROO,COMMONWEALTH AV,1,,-71.095665,42.348726,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765753.811269715,2952374.91210864,6511,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,KENM,COMMONWEALTH AV,1,,-71.094603,42.348753,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,826,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765774.89423281,2952375.37667464,6512,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,KENM,COMMONWEALTH AV,1,,-71.094525,42.348754,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765796.247864634,2952375.84255297,6513,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,KENM,COMMONWEALTH AV,1,,-71.094446,42.348755,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765817.330827728,2952376.30744706,6514,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,KENM,COMMONWEALTH AV,1,,-71.094368,42.348756,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765838.684459552,2952376.7733254,6515,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,KENM,COMMONWEALTH AV,1,,-71.094289,42.348757,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765859.767422631,2952377.23789139,6516,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,KENM,COMMONWEALTH AV,1,,-71.094211,42.348758,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765881.120726392,2952377.70409781,6517,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,KENM,COMMONWEALTH AV,1,,-71.094132,42.348759,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765902.20401755,2952378.16866381,6518,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,KENM,COMMONWEALTH AV,1,,-71.094054,42.34876,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765923.55732131,2952378.63487023,6519,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,KENM,COMMONWEALTH AV,1,,-71.093975,42.348761,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765944.640612468,2952379.09976432,6520,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,KENM,COMMONWEALTH AV,1,,-71.093897,42.348762,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765965.725215971,2952379.20015781,6521,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,KENM,COMMONWEALTH AV,1,,-71.093819,42.348762,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765987.078847811,2952379.66603614,6522,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,KENM,COMMONWEALTH AV,1,,-71.09374,42.348763,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766008.16181089,2952380.13093023,6523,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,KENM,COMMONWEALTH AV,1,,-71.093662,42.348764,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766029.515114635,2952380.59713665,6524,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,KENM,COMMONWEALTH AV,1,,-71.093583,42.348765,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766050.598405808,2952381.06203073,6525,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,KENM,COMMONWEALTH AV,1,,-71.093505,42.348766,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766071.951709554,2952381.52823715,6526,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,KENM,COMMONWEALTH AV,1,,-71.093426,42.348767,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766093.035000727,2952381.99313122,6527,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,KENM,COMMONWEALTH AV,1,,-71.093348,42.348768,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766114.388304472,2952382.45933764,6528,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,KENM,COMMONWEALTH AV,1,,-71.093269,42.348769,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766135.471267551,2952382.92455982,6529,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,KENM,COMMONWEALTH AV,1,,-71.093191,42.34877,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766168.752697051,2952546.34680514,6530,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CHAR,COMMONWEALTH AV,1,,-71.093065,42.349218,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,827,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766148.210415304,2952545.88420764,6531,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CHAR,COMMONWEALTH AV,1,,-71.093141,42.349217,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766127.668133557,2952545.42193823,6532,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CHAR,COMMONWEALTH AV,1,,-71.093217,42.349216,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766107.123883307,2952545.3238413,6533,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CHAR,COMMONWEALTH AV,1,,-71.093293,42.349216,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766086.58160156,2952544.86157189,6534,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CHAR,COMMONWEALTH AV,1,,-71.093369,42.349215,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766066.039319798,2952544.39930248,6535,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CHAR,COMMONWEALTH AV,1,,-71.093445,42.349214,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766045.497038051,2952543.93703306,6536,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CHAR,COMMONWEALTH AV,1,,-71.093521,42.349213,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766024.954756305,2952543.47476365,6537,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CHAR,COMMONWEALTH AV,1,,-71.093597,42.349212,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766004.410506055,2952543.37666672,6538,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CHAR,COMMONWEALTH AV,1,,-71.093673,42.349212,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765983.868224308,2952542.91439731,6539,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CHAR,COMMONWEALTH AV,1,,-71.093749,42.349211,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765963.325942561,2952542.45212789,6540,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CHAR,COMMONWEALTH AV,1,,-71.093825,42.34921,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765942.513320133,2952541.98854615,6541,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CHAR,COMMONWEALTH AV,1,,-71.093902,42.349209,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765921.971038386,2952541.52660482,6542,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CHAR,COMMONWEALTH AV,1,,-71.093978,42.349208,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765901.428756639,2952541.06433539,6543,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CHAR,COMMONWEALTH AV,1,,-71.094054,42.349207,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765880.884506389,2952540.96656656,6544,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CHAR,COMMONWEALTH AV,1,,-71.09413,42.349207,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765860.342224643,2952540.50429714,6545,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,CHAR,COMMONWEALTH AV,1,,-71.094206,42.349206,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
